id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1882242,1974884,5,2.5845711062805794,0.7142857142857143,36,0.7222222222222222,1.0,6,-1
1882242,2028505,5,2.5845711062805794,0.7142857142857143,36,0.7222222222222222,1.0,6,-1
1882242,2033837,5,2.5845711062805794,0.7142857142857143,36,0.7222222222222222,1.0,6,-1
1882281,1882775,4,2.358891122221718,0.5714285714285714,30,0.7333333333333334,1.0,0,-1
1882281,1887146,4,2.3588911222217184,0.5714285714285714,30,0.7333333333333334,1.0,0,-1
1882281,1935455,4,2.358891122221718,0.5714285714285714,30,0.7333333333333334,1.0,0,-1
1882281,1953866,5,2.936013772599834,0.7142857142857143,36,0.9095238095238096,1.0,0,1
1882331,1882974,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,1
1882331,1935485,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,2,1
1882331,1954765,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,1
1882337,1892864,3,2.164042561333445,0.1875,60,0.75,1.0,0,-1
1882337,1917247,3,2.164042561333445,0.1875,60,0.75,1.0,0,-1
1882337,1953400,3,2.164042561333445,0.1875,60,0.75,1.0,0,-1
1882337,1953698,3,2.164042561333445,0.1875,60,0.75,1.0,2,-1
1882356,1929932,0,0.0,0.0,1,0.0,1.0,2,-1
1882431,1882459,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1882431,1882840,3,2.164042561333445,0.6,16,0.75,1.0,6,-1
1882431,1883442,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1882431,1884185,3,2.164042561333445,0.6,16,0.75,1.0,6,-1
1882459,1882840,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1882459,1883442,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1882459,1884185,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1882597,1882888,1,0.40242960438184466,0.09090909090909091,36,0.08333333333333333,0.5,3,-1
1882597,1883044,5,2.7905531327562363,0.38461538461538464,72,0.8333333333333333,1.0,5,1
1882597,1888504,5,2.6348721105868336,0.7142857142857143,36,0.7499999999999999,1.0,5,-1
